Child_ID	Parent_ID	Kind	Rank	Pos	Source	Note
f_2cshfue4b5yiw	d4711	reflex	1			
f_2csm4thz2mnko	d784	reflex	1			
f_2csyj2vhsqzda	d5320	reflex	1			
f_2ct32vfi7zadk	d4876	reflex	1			
f_2cta7gmua7w5q	d3103	reflex	1			
f_2ctuqihoek7yg	d4955	reflex	1			
f_2cuds7zi2swag	d5072	reflex	1			
f_2cuk2esvspmyy	d475	reflex	1			
f_2cuotf323xv4c	13551	reflex	1			
f_2cv4wt66eqh5w	d5381	reflex	1			
f_2cv6kw7zl3fik	d4016	reflex	1			
f_2cvknqsbqajng	d2150	reflex	1			
f_2cvpw4im4szsg	d2524	reflex	1			
f_2cwrjsvkt7u26	d1659	reflex	1			
f_2cx4gpog5tyn2	d1204	reflex	1			
f_2cxzlfhrvarwk	3232	reflex	1			
f_2cy7bumfdsqii	d140	reflex	1			
f_2cyjfeanzsxia	d562	reflex	1			
f_2cz2pzmczatse	d410	reflex	1			
f_2czl4itijl5my	d79	reflex	1			
f_2cztv2lrrmzcu	4479-2	reflex	1			
f_2d27jaodhh766	d3142	reflex	1			
f_2d3ed3pmu4nc2	d236	reflex	1			
f_2d3os4pzzki2o	d2826	reflex	1			
f_2d3pf3ku5l2m6	f_z3a3emv6urk76	reflex	1			
f_2d3y2cprmvmmi	3083	reflex	1			
f_2d474etduqery	d743	reflex	1			
f_2d4mxed3pstws	4287	reflex	1			
f_2d4pdtzye6tp6	d1826	reflex	1			
f_2d4tmow6amfju	d1520	reflex	1			
f_2d52qozm5crd4	d1770	reflex	1			
f_2d5ib5sasxl4e	d1292	reflex	1			
f_2d5mvbfqvdflc	d1564	reflex	1			
f_2d67xsfvvwcik	d248	reflex	1			
f_2d7tsn25jffd6	f_mgd2schez6deq	reflex	1			
f_2da5shwirmeoy	d4225	reflex	1			
f_2dadm47aywhmi	d2132	reflex	1			
f_2daecvlizstpm	d4205	reflex	1			
f_2dan2rwggfc54	d3692	reflex	1			
f_2daxic4xebxxy	d1	reflex	1			
f_2dc26yofkabno	d281	reflex	1			
f_2dc4qyjmkltsi	d2426	reflex	1			
f_2dcakymbdcr24	d1977	reflex	1			
f_2ddfjj27gnh32	d5066	variant	1			
f_2ddo7g4bauzpe	f_3mtvsln4xgmrk	reflex	1			
f_2deakgnkpsogm	f_4eil2gx5lrjsc	variant	1			
f_2debmowctwhzq	11503	reflex	1			
f_2dejacmd55nhi	d924	reflex	1			
f_2dejmybn2ufjy	d3867	reflex	1			
f_2devlyq5efuki	d609	reflex	1			
f_2devm7tg5ps2a	d5393	reflex	1			
f_2dez54zas6yew	d3365	reflex	1			
f_2dfc54ddivnhg	f_aw2k2y5pymkmm	reflex	1			
f_2dfchs5bv3qga	d4730	reflex	1			
f_2dfjsawray7zu	d1147	reflex	1			
f_2dfn2gmkyusrk	4843	reflex	1			
f_2dft6dio7aspa	d1135	reflex	1			
f_2dg7qkry6rcvw	d4777	reflex	1			
f_2dgqfclmvzlaw	d2331	reflex	1			
f_2dguppj4kva2i	d3575	reflex	1			
f_2dgx55slks44e	d1140	reflex	1			
f_2dhj3imakyavo	d4645	reflex	1			
f_2dhswiu44whpa	d3408	reflex	1			
f_2dhzvgtsvblnw	13574	reflex	1			
f_2dif7tyegqvgi	d2463	reflex	1			
f_2dj66t5ci4ss2	d4421	reflex	1			
f_2djdbsend6pv6	f_hxh5jdiv55vk2	variant	1			
f_2djwlx7eu5a4s	d2370	reflex	1			
f_2dk3gs6uv7bbw	d5312	variant	1			
f_2dkbaqwj3o22c	d1574	reflex	1			
f_2dkh35tksvrbc	d3401	reflex	1			
f_2dkjwijdscvza	d5153	reflex	1			
f_2dkmtuqs57oci	d347	reflex	1			
f_2dko233gxhqli	d3774	reflex	1			
f_2dl2swddo2s36	d627	reflex	1			
f_2dlatykjtwm6u	d3303	reflex	1			
f_2dlh2zsh2zxgg	d5157	reflex	1			
f_2dlnjpg5oq56k	d2584	reflex	1			
f_2dm2bwebew5zg	d3891	reflex	1			
f_2dm5vckc6zw62	d5282	reflex	1			
f_2dmadq6z7occi	d72	reflex	1			
f_2dmmbrm3vssjw	d868	reflex	1			
f_2dn76sjvwpg6m	d1601	reflex	1			
f_2dndg4yebjzty	d3631	reflex	1			
f_2dnei6bms7grk	d3178	reflex	1			
f_2do3zgurikima	f_ef2egkd4ucphq	reflex	1			
f_2dobmskgydydc	d4559	reflex	1			
f_2doi26tcmrrfy	d677	reflex	1			
f_2dois26k5djdg	d5304	reflex	1			
f_2dojy37hytlpe	d3918	reflex	1			
f_2dpbsi5fyep3i	d1284	reflex	1			
f_2dpnqaj3jmiks	d1124	reflex	1			
f_2dpqcoqxffpcy	d3655	reflex	1			
f_2dpvpqjgb2peq	d3539	reflex	1			
f_2dpypvq5d5i6s	d1962	reflex	1			
f_2dqhmusf5eap2	d1291	reflex	1			
f_2dqkzlbjz2zkm	d4777	reflex	1			
f_2dqw3wsby2owq	d3972	variant	1			
f_2dr3lmpvwjjmg	d2677	borrowed	1			
f_2drmhqftw6q4i	f_5wkefsvtr4jju	variant	1			
f_2drmugnknr2i4	d1176	reflex	1			
f_2dro3oeajkye6	d4238	reflex	1			
f_2drx25ywjvk4g	d1704	reflex	1			
f_2ds2kcyl7jjai	d4838	reflex	1			
f_2dsj76ipbexcs	d3524	reflex	1			
f_2dsn3nvl4ifyo	d5290	reflex	1			
f_2dsnpgnjjjzf2	d4761	reflex	1			
f_2dta2jzyufqno	d4749	variant	1			
f_2dtblrfvsy572	d1	variant	1			
f_2dthjikf3qusq	d1762	reflex	1			
f_2dtkkb6zkpure	d2599	reflex	1			
f_2dtwq4eul5c3k	d3021	reflex	1			
f_2dubm2dnhx7z6	d5393	reflex	1			
f_2dug7cu2e2x5c	d160	reflex	1			
f_2dujtzfhdyxfi	f_sqyfpyzsw56yg	reflex	1			
f_2duk3wgntyx7e	d5433	reflex	1			
f_2dutwrmvis2ew	3031	reflex	1			
f_2dv5lea64rgmw	d4572	reflex	1			
f_2dvag4vc2iydg	d4157	reflex	1			
f_2dvhkcwn5vuxe	d4229	reflex	1			
f_2dvpllimijruy	d3020	reflex	1			
f_2dvrlo467zdq2	d4039	reflex	1			
f_2dwps37ozfqty	d4728	reflex	1			
f_2dxiwdbflxrbo	d410	reflex	1			
f_2dxkbqqam2crq	d3405	reflex	1			
f_2dxktoufa4cjw	d3278	reflex	1			
f_2dxkxyyvnbrqk	d144	reflex	1			
f_2dxxtqjv4be5i	14165	reflex	1			
f_2dxywyiqupe6o	d3918	reflex	1			
f_2dxzlltzgexxq	f_xo5odoyznc4sk	reflex	1			
f_2dycfm64fnqgi	d5008	reflex	1			
f_2dyff4xkpm6ps	d1880	reflex	1			
f_2dyhh5us5jruk	d2635	reflex	1			
f_2dyl3x2cdqeqy	d4867	reflex	1			
f_2dz4ihx3leocw	d4540	reflex	1			
f_2dz6brywizvv6	d1406	reflex	1			
f_2dzhc6r3lsxzu	8399	reflex	1			
f_2dzhh5db2xetm	d5151	reflex	1			
f_2dzsp7cfwmley	d5202	reflex	1			
f_2e377ejbhylky	d5335	reflex	1			
f_2e3i4a7auo3wi	d1107	reflex	1			
f_2e3vtdfg46buk	d3944	reflex	1			
f_2e4f5ggcakudk	d4818	reflex	1			
f_2e4rcgdmm2xfk	d839	reflex	1			
f_2e4wzuek3y234	d5448	reflex	1			
f_2e4ync2nydbve	d2677	reflex	1			
f_2e4yxb5m7zbxm	d3291	reflex	1			
f_2e574v2hlx2yc	d5411	reflex	1			
f_2e5bdzlbc5ovy	d5450	reflex	1			
f_2e5h6tv2dxwa4	d2735	reflex	1			
f_2e62xi2c54s2c	d4715	reflex	1			
f_2e63bukdymjnk	d4179	reflex	1			
f_2e672hy3j4scm	d524	reflex	1			
f_2e6tfvjlyfvue	d2742	reflex	1			
f_2e6z4xelkghpm	d3154	reflex	1			
f_2e72baakvzf3o	d1401	reflex	1			
f_2e7mpa6uuuaki	d4647	reflex	1			
f_2e7qswfp4ggkq	d956	reflex	1			
f_2e7rer26m4gdc	d5045	reflex	1			
f_2earxm35obg4u	d4004	reflex	1			
f_2eat6a3ttjq4a	6913	reflex	1			
f_2eb3g3rqrtco6	d2419	reflex	1			
f_2eb4f5lytv74y	d4824	reflex	1			
f_2ebvgia3gvsh4	d4255	reflex	1			
f_2ebvw26fttb3c	d2176	reflex	1			
f_2ecenqlybh3cq	d2338	reflex	1			
f_2ed2zzkpd32oi	d4007	reflex	1			
f_2ed3ng6smi6nq	d4616	reflex	1			
f_2edatkcapxfoe	d1417	variant	1			
f_2edbh7fluvbqy	d3805	reflex	1			
f_2edcyakjnzpoc	f_bikb6dguu5drs	variant	1			
f_2edesuyshia34	d47	reflex	1			
f_2edkaazpsfda4	d4945	reflex	1			
f_2edkyzbs4ldds	d2654	reflex	1			
f_2edsajbbfw3pe	d2200	reflex	1			
f_2ef5ubsvu3w7u	f_h5gqd54cyqe64	reflex	1			
f_2efl5f3jms4c4	d3651	reflex	1			
f_2efnbxcduzr2e	d2004	variant	1			
f_2efpgdihv5iog	f_obouugjfwfmma	reflex	1			
f_2efyiqwkp4ccu	f_n23v6xigsemoo	reflex	1			
f_2eg2i7x7jsuoo	d2872	reflex	1			
f_2egc5mcazngcc	d382	reflex	1			
f_2egdepfjzhf34	d421	reflex	1			
f_2egk3keta6yyo	d1985	reflex	1			
f_2egld6nusra4q	d1964	reflex	1			
f_2eglerooktcgw	d4541	reflex	1			
f_2egomlgcqzcly	d826	reflex	1			
f_2egqtb6ehm5zg	d3323	reflex	1			
f_2egxdqeagxvti	d49	reflex	1			
f_2eh54h6qnsrhi	d1745	reflex	1			
f_2eheb2t4neqx2	d1731	reflex	1			
f_2ehf26cvhfaju	d302	reflex	1			
f_2ehjluz2xvixu	d4599	reflex	1			
f_2eicyhgwcl4my	d5216	reflex	1			
f_2eizakwkipiz4	d8	reflex	1			
f_2ej46ovjfo2ee	d4616	reflex	1			
f_2ejgtxlanq4a2	d3240	reflex	1			
f_2ejopo4zuwx3s	d3067	reflex	1			
f_2ekrqkj3gmlyw	d1584	reflex	1			
f_2ektysqrvxwbe	d2053	reflex	1			
f_2eku3v5ku45lc	d3251	variant	1			
f_2elzkpdlbxb3e	d4971	reflex	1			
f_2empnrwx75ydu	d296	reflex	1			
f_2emwmfddzzdxk	d3853	reflex	1			
f_2enfwdm7rcfsq	14152	reflex	1			
f_2enlsat47pux6	d3166	reflex	1			
f_2eojhkd3rb3vi	d3853	reflex	1			
f_2ep2dbg2wk3r2	d3066	reflex	1			
f_2epe2voiuckzy	d3357	reflex	1			
f_2epimsij5ufhe	f_wuimu3nuw26b2	variant	1			
f_2epjt22jzgjjg	d5009	reflex	1			
f_2epnsa2pmghso	f_3mcqfbrihueli	variant	1			
f_2eprvykdko3ik	d1099	reflex	1			
f_2eq354clnrmxs	d855	reflex	1			
f_2eq7n6q6sredw	d1507	reflex	1			
f_2eqe3ksui4yv6	d4777	reflex	1			
f_2er2ai2svyejy	d1898	reflex	1			
f_2er53y7lxxxa4	2360-4	reflex	1			
f_2er7tj73uqe7i	d1080	reflex	1			
f_2ernzx6nlrbhk	d2532	reflex	1			
f_2errdj2tojlc4	d3559	reflex	1			
f_2ertqd52an7kg	d3004	reflex	1			
f_2ervdpsvtbyuw	d1010	reflex	1			
f_2erywnjxtcs2k	d3682	reflex	1			
f_2espmoxg7gjwi	d3822	reflex	1			
f_2eswduvnm4vcm	d1902	reflex	1			
f_2et6vwca4tu4g	d2783	reflex	1			
f_2ettlmfzz4uru	d235	reflex	1			
f_2etubwpxe6vve	d1265	reflex	1			
f_2eubmlj3y4ow6	d868	reflex	1			
f_2eujs5linj5d2	d656	reflex	1			
f_2euomrhghfrmc	d2342	reflex	1			
f_2eurgcabmbhly	13551	borrowed	1		nihali-provisional2026	
f_2eusamhzhzq76	d4493	reflex	1			
f_2ev7zelqpwhym	d516	reflex	1			
f_2evdnekueoulw	f_fzdpoehcmeu5o	variant	1			
f_2evjhaqluzv6e	d2555	reflex	1			
f_2evkinluvlkyc	d183	reflex	1			
f_2evpnb5avsdww	d1849	reflex	1			
f_2evufsi2sqoja	d4922	reflex	1			
f_2evwksec4pbt4	d990	reflex	1			
f_2ewadrjgc6ufg	d1	reflex	1			
f_2ewgb7r66wnam	d457	reflex	1			
f_2ewvcly2ip2uw	d347	reflex	1			
f_2ewwd5vgcl3n2	f_bwffndg2igvwe	variant	1			
f_2ex4v6tw2odgk	d5282	reflex	1			
f_2exkd5ug7frzm	d4199	reflex	1			
f_2exrxqbag3oyw	d1817	reflex	1			
f_2exyc2hxrc4ng	d3482	reflex	1			
f_2exz67i3lpkbc	d5210	reflex	1			
f_2eyetvpeuu6yi	f_4k66qqreulpio	variant	1			
f_2eyikycj3ssze	d5350	reflex	1			
f_2eyo4ipevuwy2	d4317	reflex	1			
f_2eypypw2zhxqs	d3412	reflex	1			
f_2eywygseajj3m	d1597	reflex	1			
f_2ezbxptpw6x2o	d3621	reflex	1			
f_2f2mlskebtm2g	d5296	reflex	1			
f_2f352e6dnvilk	d2869	reflex	1			
f_2f35fzd2erzgw	d2592	reflex	1			
f_2f37dnbcymv26	d3821	reflex	1			
f_2f3dxq4x7b2he	d3720	reflex	1			
f_2f3gyeyngahaq	d4303	reflex	1			
f_2f3lpjbwm7acq	d3793	reflex	1			
f_2f3rzu3tcoeze	d4205	reflex	1			
f_2f3wkpeemyymm	d743	reflex	1			
f_2f4fxnb6ex46a	d5152	reflex	1			
f_2f4iufqwjxogo	d2209	reflex	1			
f_2f4u2trjbhjiu	f_644ts3ic7fqk6	variant	1			
f_2f55yb7tkrwdk	3232	reflex	1			
f_2f56iad4gycoa	d280	reflex	1			
f_2f5u4mbn5hfem	d4841	reflex	1			
f_2f62orfsnfmag	d4551	reflex	1			
f_2f6766khxhdbs	d4820	reflex	1			
f_2f6cjftj3fhaa	d4411	reflex	1			
f_2f6gplfvykgtu	d4692	reflex	1			
f_2f6qvbvu7fdkg	d2897	reflex	1			
f_2f6vgl3ykcne4	6328	reflex	1			
f_2f6wfsganmody	d4204	reflex	1			
f_2f7f3vz6i7mfg	d2927	reflex	1			
f_2f7ljs3dcj4o6	d250	reflex	1			
f_2falmpyejzzee	d5513	reflex	1			
f_2famoneglux5w	d3122	reflex	1			
f_2fbkyyqblmcqw	d530	reflex	1			
f_2fbmczwej72wy	d5093	reflex	1			
f_2fbowp6vqvy7q	d4020	reflex	1			
f_2fbs4xwe2wduu	d346	reflex	1			
f_2fbu6b3u7zguc	d2334	reflex	1			
f_2fc2wbxz2m3pi	d1774	reflex	1			
f_2fcgtek74b7qg	d3367	reflex	1			
f_2fcrtkpk42qeu	d842	reflex	1			
f_2fd3g5qp4fr3w	f_gwlog6nlszwjs	reflex	1			
f_2fdqve2kn77jy	d4952	reflex	1			
f_2fdzghyk5vt4i	d1542	reflex	1			
f_2few6deytf35k	d5213	reflex	1			
f_2fexbi2eexmj6	d3566	reflex	1			
f_2ffli75f7wlqg	d506	reflex	1			
f_2ffzlk7dx6mqc	d600	reflex	1			
f_2fg7bwmdn2b3g	d5440	reflex	1			
f_2fgavot6gcq3c	d3343	reflex	1			
f_2fgdh64afmnpk	d5040	reflex	1			
f_2fghlkvgmixuq	d4537	reflex	1			
f_2fho4oy4p6dhm	d1769	reflex	1			
f_2fhok2otob44i	d2032	reflex	1			
f_2fhxg43zlajiw	d80	reflex	1			
f_2fi4ron7cpxc6	d5434	reflex	1			
f_2fi5pgu4q465a	d5151	reflex	1			
f_2fih6nu4osf6w	d2818	reflex	1			
f_2fihmfd7k65kc	d1508	reflex	1			
f_2fiixxgatqg4q	d5364	reflex	1			
f_2fjzhw3chb2w6	d1	reflex	1			
f_2fki3gnrxho2m	d661	reflex	1			
f_2fkpy3cxfkmmy	d2528	reflex	1			
f_2fkzrnctvxize	f_ylupgbuxexiwk	variant	1			
f_2flpqhqgdbduw	d4062	reflex	1			
f_2fm5eocbvix5k	d1369	reflex	1			
f_2fm6mrxpdusbk	d273	reflex	1			
f_2fmlkbqo34abi	d3178	reflex	1			
f_2fmnaon3nqs5k	d2004	reflex	1			
f_2fn6pjqztwmyy	f_chk5uw26m4des	variant	1			
f_2fnrxopcjykws	f_f2hsxlmaovsh4	variant	1			
f_2fnv5unsxisya	d5204	reflex	1			
f_2fnwgjnfzimqu	d5221	reflex	1			
f_2fnwgps6ifol2	d2123	reflex	1			
f_2fnzghn2hsnb6	d5448	reflex	1			
f_2fodhc733kim4	d5024	reflex	1			
f_2fofjli7goea6	d3714	reflex	1			
f_2fojyqgdncnfg	d3414	reflex	1			
f_2fok66sknsiqi	d4866	reflex	1			
f_2fp5p6mwva2ic	d1980	reflex	1			
f_2fp5ptvmfjcnm	d4587	reflex	1			
f_2fpgrq2u7ag5y	d3263	reflex	1			
f_2fpnkfc5u6qis	d1139	reflex	1			
f_2fpo2fftnguxe	d1189	reflex	1			
f_2fpoboq42mxna	d912	reflex	1			
f_2fpx5u45b62uc	d1505	reflex	1			
f_2frb3gd4eizsc	d1930	variant	1			
f_2frdpxnmgxdfg	d4409	reflex	1			
f_2frnspow2etxo	d4460	reflex	1			
f_2frzlfkui23k6	d2059	reflex	1			
f_2fs6yovwjtwr6	d4689	reflex	1			
f_2fsrfpbwd4msi	f_eqbjalvpbpsuy	variant	1			
f_2fsy6qphej7k6	d5409	reflex	1			
f_2ftr5dgskg7wk	f_t65yj3povv2bo	variant	1			
f_2fu3fmjoonjuc	d240	reflex	1			
f_2fuesbvlqlm7i	d3852	reflex	1			
f_2fuj3xc4mbhjc	d1110	reflex	1			
f_2fuolm6b6hhva	d1400	reflex	1			
f_2fut7vwa6gome	d2310	reflex	1			
f_2fv2i2dvtnm34	d2498	reflex	1			
f_2fvjtr3b3ity4	d1706	reflex	1			
f_2fvlmek2pzori	f_wjv5frvn4qg52	variant	1			
f_2fvx6bgfvmdhq	f_onuxdb2cekx54	variant	1			
f_2fvynwf7gvuai	d1864	reflex	1			
f_2fvz4vwd3ccpg	d2427	reflex	1			
f_2fwborkf3gq34	d3602	reflex	1			
f_2fwfrzx2gypfo	d4889	reflex	1			
f_2fwh3exlvwxgi	d504	reflex	1			
f_2fx7ofqz6nzbu	d4175	reflex	1			
f_2fymaq44kazki	d3575	reflex	1			
f_2fyrqdk4nmyxw	d410	reflex	1			
f_2fyz4iaynaezg	d5151	reflex	1			
f_2fz64cugukmte	d2370	reflex	1			
f_2fzfb2bn7ourk	d2864	reflex	1			
f_2g2ar44b5mxea	d3611	reflex	1			
f_2g2nzzttluvyq	d3633	reflex	1			
f_2g2w2fsb4k2u4	d3730	reflex	1			
f_2g33yvmc5kaiy	d4064	reflex	1			
f_2g344doezud4e	d360	reflex	1			
f_2g3hmjryhmxqy	f_a6jv5djjao4mw	reflex	1			
f_2g3nrb53uk6e4	d5164	reflex	1			
f_2g437sywbi4f4	6914	reflex	1			
f_2g43dbt4cw6u2	d221	reflex	1			
f_2g4ieslwrpdja	d5400	reflex	1			
f_2g4xhqs3a7bfe	d2810	reflex	1			
f_2g6nlek2iusge	d1578	reflex	1			
f_2g6ycw7noxuv4	f_e2l4y3g3bwpws	reflex	1			
f_2g7jth23pxdug	f_mvlferlwn4kzu	reflex	1			
f_2g7mbwfmlh5xg	d3528	reflex	1			
f_2g7ovj2jiwmzk	d1897	reflex	1			
f_2g7resf54x2ge	d5013	reflex	1			
f_2g7vx7o7sucoy	d3071	reflex	1			
f_2gaf5surceboa	12115	reflex	1			
f_2gamp35mnyj72	d2738	reflex	1			
f_2gavjid5txufy	d2021	reflex	1			
f_2gbzapmpq65vw	f_is6hdf5m4j4j2	variant	1			
f_2gcce7egtleos	d5056	reflex	1			
f_2gd5qlil7xahs	f_rmjutxuofbthw	variant	1			
f_2gd7qrrynboau	f_ib6af3ckovw5w	variant	1			
f_2ge7uaf2bg6mc	d632	reflex	1			
f_2gemwplzr7bxk	d5306	reflex	1			
f_2gf2unlj7vhcs	d5086	reflex	1			
f_2gfkyqlpmqnuq	d495	reflex	1			
f_2gfmeuaipfurg	d5363	reflex	1			
f_2ggargsza4hqm	f_yew3wub263eoo	variant	1			
f_2ggouql7jbsek	d3419	reflex	1			
f_2ggpvriselucm	d3450	reflex	1			
f_2ghda44ii4cau	d3150	reflex	1			
f_2ghkduv3xw7ke	d240	reflex	1			
f_2ghlqxdvyczrg	d1658	reflex	1			
f_2ghtgzs3yapee	d1882	reflex	1			
f_2ghuwek3iq4fq	d4152	reflex	1			
f_2ghylzmmgtn4o	d4327	reflex	1			
f_2gi4a3mkf54gi	d1658	reflex	1			
f_2gib44io22lfm	d78	reflex	1			
f_2gisgmvzqsoua	d2334	reflex	1			
f_2giub3twoypoc	d4042	reflex	1			
f_2gjrt5symmos4	d3971	reflex	1			
f_2gjvj5h5sq772	d2908	reflex	1			
f_2gkk76l4fyvlc	d1291	reflex	1			
f_2glfu4o6vjvdy	d1320	reflex	1			
f_2glnyuivhf7yi	d2498	reflex	1			
f_2gmjrzj2izeac	d3491	reflex	1			
f_2gmkg4lu45ivk	d4783	reflex	1			
f_2gn6jteqdil2q	d3248	reflex	1			
f_2gn7gcyxxsmtu	d3449	variant	1			
f_2gntcijocepbg	d3549	reflex	1			
f_2gnvlaz6jmugs	d3959	reflex	1			
f_2gohmxicfsvne	d1496	reflex	1			
f_2goikyjfrcyou	d3672	reflex	1			
f_2goo2z4d53woy	d2250	reflex	1			
f_2gpcwygizdkv2	d894	reflex	1			
f_2gpfdlpkjruc2	d4760	reflex	1			
f_2gpkhqaw7rsag	d63	variant	1			
f_2gpl6zmm6sorq	d1817	reflex	1			
f_2gpmbowxhd5t4	d3367	reflex	1			
f_2gpmfuuzevdiw	d879	reflex	1			
f_2gpwgxvqb45sw	d5490	borrowed	1		nihali-provisional2026	
f_2gpzszowewx44	d3569	reflex	1			
f_2gqxfie6ljbcu	d761	reflex	1			
f_2gr37vdq67goc	d4531	reflex	1			
f_2gr6ujpgn3nbm	d1562	reflex	1			
f_2grhnb2a4yvew	d2826	reflex	1			
f_2grkpp3q24i7c	d3987	reflex	1			
f_2groxpmzntliu	d1479	reflex	1			
f_2grshnaw4yu6i	d2911	reflex	1			
f_2grx3cpebopwm	d4395	reflex	1			
f_2grzki4i4pemc	d1072	reflex	1			
f_2gs2jek3vx3bm	3827	reflex	1			
f_2gs5f62crq55q	d407	reflex	1			
f_2gs6rmtvbvmxi	d2207	reflex	1			
f_2gso5g6ds7zds	d410	reflex	1			
f_2gszvzuc25q4e	f_yg5vdmpvcumvs	variant	1			
f_2gtdz5fuyzxt4	d2875	reflex	1			
f_2gu4gdzuq3bxq	d5439	reflex	1			
f_2guquf3p4new6	d3907	reflex	1			
f_2gv6nb63rrm7w	f_rxge6256nlxoi	reflex	1			
f_2gw6h3x33ynt4	d48	reflex	1			
f_2gw7bvydhrz3g	f_pvr5a7d3zmhvk	variant	1			
f_2gwlmxqvaioqe	d1646	reflex	1			
f_2gwnwoxgl4r2u	d683	reflex	1			
f_2gwwxx3ouiijq	d76	reflex	1			
f_2gyphfp5o4gji	d3178	reflex	1			
f_2gyshljkmhjvs	d2108	reflex	1			
f_2gytplfno5nc6	d5073	reflex	1			
f_2gyul5mvq6ja4	d927	reflex	1			
f_2gzjtbim2y2ho	f_yezzoewzxljqm	reflex	1			
f_2gzoysskfoa3g	d4494	reflex	1			
f_2gzpnj3tvzhbq	f_qr6rnlqrswb64	variant	1			
f_2h23btyrjtbe4	d4615	reflex	1			
f_2h3huuy32a5a2	d5101	reflex	1			
f_2h3jbfuf2yiga	d5402	reflex	1			
f_2h42czho4ulne	d2053	reflex	1			
f_2h4ekt2yirfyy	d2913	reflex	1			
f_2h4qd54yj5lfc	d3311	reflex	1			
f_2h5eukjeq4y7g	d247	reflex	1			
f_2h5fuy27x2njq	d2320	reflex	1			
f_2h5i5qjgcalt6	f_swv5nbwdvn4f6	reflex	1			
f_2h62ya5j7ekgu	f_mzmju3bcjsije	variant	1			
f_2h63ixcmfwtfo	d3793	reflex	1			
f_2h6a2i2htzjyy	d396	reflex	1			
f_2h6dkabdkgarm	d3390	reflex	1			
f_2h6ff2wl22l7i	d5078	reflex	1			
f_2h6npxsmh63bo	d5151	reflex	1			
f_2h6t2cwsgzb4u	d697	variant	1			
f_2h74r7kv2hcmk	d2748	reflex	1			
f_2h7dulwqageua	d533	reflex	1			
f_2h7hk2o363nqe	d3033	reflex	1			
f_2h7jhr52aefok	d1278	reflex	1			
f_2h7jshe6xrkcs	10302	reflex	1			
f_2h7mbnx6wmapg	d4780	reflex	1			
f_2h7tyd2gapr7q	d5151	reflex	1			
f_2ha427omtpfhm	f_4tf6pt6q7wmhs	variant	1			
f_2ha5s5ecmcq7e	d4264	reflex	1			
f_2hasi47ulj7hm	d3599	variant	1			
f_2haxok4vgfbac	d5443	reflex	1			
f_2hbgkc4bf2slm	d957	reflex	1			
f_2hc464vkhsegg	d5314	reflex	1			
f_2hcg4bqk5ljuo	d3124	reflex	1			
f_2hcgdrtib7c6a	d1369	reflex	1			
f_2hcnmkblfeunc	d4961	reflex	1			
f_2hcre3oiw4d3q	d4526	variant	1			
f_2hcturcomcd3g	d1222	reflex	1			
f_2hd3xxsg5wsgc	d4316	reflex	1			
f_2hdnytnfilb4u	d3770	reflex	1			
f_2hdvefo75gh4s	d5409	reflex	1			
f_2hdzbrpfpx4je	d686	reflex	1			
f_2hepjzdwlex24	d3580	reflex	1			
f_2hfiqscaov3xa	d1	reflex	1			
f_2hfwvaiikltdq	d650	reflex	1			
f_2hghzcdkfeulk	d3580	reflex	1			
f_2hglpruloe47c	f_mkpxjekjsmvgw	reflex	1			
f_2hgugtyusmuwo	d656	reflex	1			
f_2hhokrpk4lmuc	d720	reflex	1			
f_2hhqfgydelptq	f_hkmagwjzrxmxq	reflex	1			
f_2hhrw3y643h74	d532	reflex	1			
f_2hib2aluxsgko	d3925	reflex	1			
f_2hijar5y76r4e	d4353	reflex	1			
f_2himsneyuib5q	f_jji4bazfgo7d4	variant	1			
f_2hjftvnfypa6g	d3069	reflex	1			
f_2hjn3cmgka3uo	d5439	reflex	1			
f_2hjsnwa5zwnua	4780	reflex	1			
f_2hjyc4xdveu62	d4596	reflex	1			
f_2hkhkqdyjpmno	d3094	reflex	1			
f_2hlgtw3yt2jsq	d284	reflex	1			
f_2hlhst4lotpei	d2358	reflex	1			
f_2hlivtgfwnqpk	d2929	reflex	1			
f_2hlqw4j4lh7be	d2904	reflex	1			
f_2hm5pzpjbstww	d688	variant	1			
f_2hmavcgp5uuua	d4963	reflex	1			
f_2hmfghe6ytteu	d3031	reflex	1			
f_2hmg3jwa66nqg	d5473	reflex	1			
f_2hmghaigd5mwg	d5151	reflex	1			
f_2hmojg55itieq	d3557	reflex	1			
f_2hn6hlez3dqny	d4553	reflex	1			
f_2hnmhqtitnqve	d1828	reflex	1			
f_2hofvkubmriuu	3998-3	reflex	1			
f_2hoo4v4our5ne	d2576	reflex	1			
f_2hourd4xv3y6k	d4297	reflex	1			
f_2hozkz36pabfs	d4494	reflex	1			
f_2hp7gx577xbri	d4260	reflex	1			
f_2hpm2txlbzgdy	d3687	reflex	1			
f_2hpn7czzfj6hy	d527	reflex	1			
f_2hqcvlpn7r76o	d4990	reflex	1			
f_2hqe3mf66xwmm	d5	reflex	1			
f_2hqewfu3m6ykg	d4814	reflex	1			
f_2hqiwpctfzubk	d4183	reflex	1			
f_2hqrhfjcfk4e4	d1424	reflex	1			
f_2hqsc7pcjdbwk	d4900	reflex	1			
f_2hqy3aqi5rtf4	d1159	reflex	1			
f_2hr2bouzo2ejw	d1221	reflex	1			
f_2hr3xldfrvvmi	d253	reflex	1			
f_2hsgxkwiqmzck	d4895	reflex	1			
f_2hsjbf3qqbeuc	d3227	reflex	1			
