family_id	input_family	language	dialect	source	form	gloss	notation	position_from_right	outcome	status	exclusion	record_id	analysis
3895	*khuṭṭa	Sh	Satpara	backstrom1992	ˈkʰuṭo	short	survey-phonetic	2	stress-marked@-2	penultimate		f_oqd2undznc6j6	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	Gultari	backstrom1992	ˈkʰuṭo̱	short	survey-phonetic	2	stress-marked@-2	penultimate		f_4ashg7kh2k7yi	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	Kharmang	backstrom1992	kʰʊˈṭuṭo	short	survey-phonetic	2	stress-marked@-2	penultimate		f_gujwlzq42g4pa	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	ChilasKhinar	backstrom1992	ˈkʰuṭo̱	short	survey-phonetic	2	stress-marked@-2	penultimate		f_5nhcrfthwwn2c	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	ChilasJelil	backstrom1992	ˈkʰuṭo̱	short	survey-phonetic	2	stress-marked@-2	penultimate		f_bahplzq4e6b2u	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	Darel	backstrom1992	ˈkʰuṭo	short	survey-phonetic	2	stress-marked@-2	penultimate		f_vetvb4ezzadla	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	Tangir	backstrom1992	ˈkʰuṭo̱	short	survey-phonetic	2	stress-marked@-2	penultimate		f_iuuv4y2ybd5ys	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	Sazin	backstrom1992	ˈkʰuṭo	short	survey-phonetic	2	stress-marked@-2	penultimate		f_7ouda2dedwlbo	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	Harban	backstrom1992	ˈkʰuṭo	short	survey-phonetic	2	stress-marked@-2	penultimate		f_uzpzgt7ub3lvs	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	Jalkot	backstrom1992	ˈkʰuṭo̱	short	survey-phonetic	2	stress-marked@-2	penultimate		f_mr2hkibegawgi	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	pales	backstrom1992	ˈkʰuṭʰu̥	short	survey-phonetic	2	stress-marked@-2	penultimate		f_ximhj5sfhs5do	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	Kolai	backstrom1992	ˈkʰʊṭo̥	short	survey-phonetic	2	stress-marked@-2	penultimate		f_vssctzgzd3bw2	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3895	*khuṭṭa	Sh	gil	degener-shina2008	khúṭo	short	gilgit-mora	2	S@-2	penultimate		f_ehvlrorhsnmo4	Gilgit khúṭo has short root prominence before a gender ending; Kundal xaṭūṭ has additional repeated/extended material and different quantity. The old defective family is reconstructed and unaccented. Modern shortness semantics supports a relation, but Kundal's form requires a specific expressive or derivational analysis.
3941	khōra	Sh	gur	CDIAL	khŭṛŭ	lame	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_cswvyiualpv56	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.
3941	khōra	Sh	koh	CDIAL	khūṛŭ	lame	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_nx45bsiqwgsh4	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.
3941	khōra	Phal	Phal	CDIAL	khuṭu	lame	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_rdcoxavd7q67y	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.
3941	khōra	Phal	Phal	liljegren	khúṭu	lame (not able to walk normally)	palula-mora	2	S@-2	penultimate		f_ingw6xl7i252y	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.
3941	khōra	Phal	Phal	strand	khʹuṭo	lame	strand-phonatory-accent	2	S@-2	penultimate		f_dtfhj45wgvzvg	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.
3941	khōra	Sh	gil	degener-shina2008	khúro	lame	gilgit-mora	2	S@-2	penultimate		f_wnmnquvpmw44y	Palula khúṭu and Gilgit khúro both accent a short root before a gender ending, but their consonants select different independently recorded variants of the defective/lame family. The old short/long variants are unaccented, so the consistent modern adjective pattern is stronger evidence than a unique historical accent input.
4424	ghaná	Phal	Phal	CDIAL	ghāṇu	big	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_x5zsbvk7cxhlc	Liljegren gháanu is early root-accented in the extended big adjective, compatible with open-syllable short-a lengthening. Strand ghâʹnu is late in the same apparent formation. The modern u/ee feminine alternation supports an inflectional formation, but does not remove the source disagreement. Sauji ghaṇyeṛo has extra derivation and cannot be counted as the same stem.
4424	ghaná	Phal	Phal	CDIAL	ghēṇi	big	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_oq5uevkx35w5o	Liljegren gháanu is early root-accented in the extended big adjective, compatible with open-syllable short-a lengthening. Strand ghâʹnu is late in the same apparent formation. The modern u/ee feminine alternation supports an inflectional formation, but does not remove the source disagreement. Sauji ghaṇyeṛo has extra derivation and cannot be counted as the same stem.
4424	ghaná	Phal	Phal	liljegren	gháanu	large, big	palula-mora	2	E@-2	penultimate		f_vzzbfoon65zbu	Liljegren gháanu is early root-accented in the extended big adjective, compatible with open-syllable short-a lengthening. Strand ghâʹnu is late in the same apparent formation. The modern u/ee feminine alternation supports an inflectional formation, but does not remove the source disagreement. Sauji ghaṇyeṛo has extra derivation and cannot be counted as the same stem.
4424	ghaná	Phal	Phal	strand	ghâʹnu	big	strand-phonatory-accent	2	L@-2	penultimate		f_frcmpb427yf5e	Liljegren gháanu is early root-accented in the extended big adjective, compatible with open-syllable short-a lengthening. Strand ghâʹnu is late in the same apparent formation. The modern u/ee feminine alternation supports an inflectional formation, but does not remove the source disagreement. Sauji ghaṇyeṛo has extra derivation and cannot be counted as the same stem.
4850	cukrá	Phal	Phal	CDIAL	čúkro	sour, bitter	historical-dictionary	2	syllable-marked@-2	penultimate		f_l4jtgxiczgd64	Palula čúkru and Gilgit čúrko share root prominence before the gender vowel, against final-accented cukrá. Their kr/rk difference is metathesis within the root; it does not itself shift accent. The attested old extensions support morphological reaccentuation. The plant names with final ī are different derivatives and must not enter the adjective's outcome cell.
4850	cukrá	Phal	Phal	CDIAL	čukuro	sour, bitter	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_g5u6ywerqsy6s	Palula čúkru and Gilgit čúrko share root prominence before the gender vowel, against final-accented cukrá. Their kr/rk difference is metathesis within the root; it does not itself shift accent. The attested old extensions support morphological reaccentuation. The plant names with final ī are different derivatives and must not enter the adjective's outcome cell.
4850	cukrá	Sh	Sh	CDIAL	čŭrkŭ	sour, bitter	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_56ub56k474ay6	Palula čúkru and Gilgit čúrko share root prominence before the gender vowel, against final-accented cukrá. Their kr/rk difference is metathesis within the root; it does not itself shift accent. The attested old extensions support morphological reaccentuation. The plant names with final ī are different derivatives and must not enter the adjective's outcome cell.
4850	cukrá	Sh	pales	CDIAL	čuko	sour, bitter	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_4ov62i4ezus5i	Palula čúkru and Gilgit čúrko share root prominence before the gender vowel, against final-accented cukrá. Their kr/rk difference is metathesis within the root; it does not itself shift accent. The attested old extensions support morphological reaccentuation. The plant names with final ī are different derivatives and must not enter the adjective's outcome cell.
4850	cukrá	Phal	Phal	liljegren	čúkru	sour	palula-mora	2	S@-2	penultimate		f_tql5kc4xttury	Palula čúkru and Gilgit čúrko share root prominence before the gender vowel, against final-accented cukrá. Their kr/rk difference is metathesis within the root; it does not itself shift accent. The attested old extensions support morphological reaccentuation. The plant names with final ī are different derivatives and must not enter the adjective's outcome cell.
4850	cukrá	Phal	Phal	strand	čʹukro	pungent; sour	strand-phonatory-accent	2	S@-2	penultimate		f_icnio4j6p4qxy	Palula čúkru and Gilgit čúrko share root prominence before the gender vowel, against final-accented cukrá. Their kr/rk difference is metathesis within the root; it does not itself shift accent. The attested old extensions support morphological reaccentuation. The plant names with final ī are different derivatives and must not enter the adjective's outcome cell.
4850	cukrá	Sh	gil	degener-shina2008	čúrko	sour	gilgit-mora	2	S@-2	penultimate		f_hh5x5cslm3ejw	Palula čúkru and Gilgit čúrko share root prominence before the gender vowel, against final-accented cukrá. Their kr/rk difference is metathesis within the root; it does not itself shift accent. The attested old extensions support morphological reaccentuation. The plant names with final ī are different derivatives and must not enter the adjective's outcome cell.
4889	cūrṇa	Phal	Phal	CDIAL	čuṇṇo	small (?)	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_fkcw72iqvfo6g	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Sh	CDIAL	čŭṇŭ	small	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_sjuq5wrrek5oa	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Sh	CDIAL	čüni	small	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_7n6d5cjjxmlbq	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Sh	CDIAL	čini	small	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_yyi7uppsylsoi	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Kund	Kund	kund	cunu	small	kundal-mixed-legacy		unmarked	unscorable	no-single-location-mark	f_6ur4rcszya7cs	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Phal	Phal	liljegren	čúṇu	thin, small	palula-mora	2	S@-2	penultimate		f_2s3dbgr747fbq	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Gupis	backstrom1992	ˈčuno̱	small	survey-phonetic	2	stress-marked@-2	penultimate		f_z3dksxqzxfo5y	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	punl	backstrom1992	ˈču̱no̱	small	survey-phonetic	2	stress-marked@-2	penultimate		f_7drmmob4pxne4	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	HunzaNasirabad	backstrom1992	ˈču̱no̱	small	survey-phonetic	2	stress-marked@-2	penultimate		f_5hvz3q6c5ishg	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	NagarThol	backstrom1992	ˈčuno	small	survey-phonetic	2	stress-marked@-2	penultimate		f_gunivni6ftxgc	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	NagarChalt	backstrom1992	ˈčuno	small	survey-phonetic	2	stress-marked@-2	penultimate		f_hbusqiybbjbkq	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	gil	backstrom1992	ˈčuno̱	small	survey-phonetic	2	stress-marked@-2	penultimate		f_d5ojmi6ok66hy	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Haramosh	backstrom1992	ˈčuno̱	small	survey-phonetic	2	stress-marked@-2	penultimate		f_vpyrg4hjwkg2e	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Bagrot	backstrom1992	ˈčuno	small	survey-phonetic	2	stress-marked@-2	penultimate		f_btehxvnyekjry	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Bunji	backstrom1992	ˈčuṇo	small	survey-phonetic	2	stress-marked@-2	penultimate		f_dlqoxpsjdjgy4	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Rondu	backstrom1992	ˈčuṇo	small	survey-phonetic	2	stress-marked@-2	penultimate		f_2chlns25o42is	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Gahorabad	backstrom1992	čuno	small	survey-phonetic		unmarked	unscorable	no-single-location-mark	f_fgxtn3srtvcje	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	DashkinAstor	backstrom1992	ˈčuṇo̱	small	survey-phonetic	2	stress-marked@-2	penultimate		f_s7r2hzcomblaw	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Astor	backstrom1992	ˈčuno̱	small	survey-phonetic	2	stress-marked@-2	penultimate		f_tvrowfavlu23i	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	KachuraJel	backstrom1992	ˈčuṇo	small	survey-phonetic	2	stress-marked@-2	penultimate		f_xbj3jorni3l6a	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Satpara	backstrom1992	ˈčuṇo	small	survey-phonetic	2	stress-marked@-2	penultimate		f_kexlnay7xrchm	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Gultari	backstrom1992	ˈčuno̱	small	survey-phonetic	2	stress-marked@-2	penultimate		f_q56rfonx2uigw	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Kharmang	backstrom1992	ˈčuno	small	survey-phonetic	2	stress-marked@-2	penultimate		f_36l2iwwjuvjsa	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	dr	backstrom1992	ˈčuṇi	small	survey-phonetic	2	stress-marked@-2	penultimate		f_b5a3xq52w2oha	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	ChilasKhinar	backstrom1992	ˈčuṇo	small	survey-phonetic	2	stress-marked@-2	penultimate		f_mdq62p5twqlj4	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	ChilasJelil	backstrom1992	ˈčuṇo	small	survey-phonetic	2	stress-marked@-2	penultimate		f_dsqyrarqhoogg	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Darel	backstrom1992	ˈčuṇo	small	survey-phonetic	2	stress-marked@-2	penultimate		f_a42dwv45i4dec	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Tangir	backstrom1992	ˈčuno	small	survey-phonetic	2	stress-marked@-2	penultimate		f_it2tdg5nvx6ei	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Sazin	backstrom1992	ˈčuno	small	survey-phonetic	2	stress-marked@-2	penultimate		f_giofracoe237w	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	Harban	backstrom1992	ˈčuno	small	survey-phonetic	2	stress-marked@-2	penultimate		f_li7xb6nendxas	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	gur	schmidt	cúṇu	child; small	shina-mora	2	S@-2	penultimate		f_7bfnxq3g72tzs	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	gil	schmidt	cúno	small	shina-mora	2	S@-2	penultimate		f_p2gb7j32hijvs	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	koh	schmidt	cúṇo	small	shina-mora	2	S@-2	penultimate		f_3bla6axq52sjg	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
4889	cūrṇa	Sh	gil	degener-shina2008	čúno	small	gilgit-mora	2	S@-2	penultimate		f_zbmx64np3na7w	Palula and Shina čúṇu/čúno share short root prominence before an unaccented ending despite old long ū. The minute/pulverized-to-small meaning is independently supplied, and the adjective-class accent is consistent. Root shortening is a separate historical problem; the unaccented old input cannot resolve it or prove a particular reaccentuation.
5145	jára	Sh	koh	CDIAL	ǰărŭ	old	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_eyhsk2abhzvps	Gilgit ǰáro keeps root prominence before the gender vowel, compatible both with old jára and the extended-adjective rule. The old headword's ‘old’ sense is reconstructed from related forms rather than directly identical to the noun ‘wearing out’, so this is not an entirely transparent simple-word retention case.
5145	jára	Sh	koh	CDIAL	ǰĕ́ri	old	historical-dictionary	2	syllable-marked@-2	penultimate		f_qmmvkwssndrqu	Gilgit ǰáro keeps root prominence before the gender vowel, compatible both with old jára and the extended-adjective rule. The old headword's ‘old’ sense is reconstructed from related forms rather than directly identical to the noun ‘wearing out’, so this is not an entirely transparent simple-word retention case.
5145	jára	Sh	gur	CDIAL	žărŭ	old	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_3v3ovvpaqyi72	Gilgit ǰáro keeps root prominence before the gender vowel, compatible both with old jára and the extended-adjective rule. The old headword's ‘old’ sense is reconstructed from related forms rather than directly identical to the noun ‘wearing out’, so this is not an entirely transparent simple-word retention case.
5145	jára	Sh	gil	degener-shina2008	ǰáro	old	gilgit-mora	2	S@-2	penultimate		f_4n3ojcdeoy5da	Gilgit ǰáro keeps root prominence before the gender vowel, compatible both with old jára and the extended-adjective rule. The old headword's ‘old’ sense is reconstructed from related forms rather than directly identical to the noun ‘wearing out’, so this is not an entirely transparent simple-word retention case.
5679	taptá	Phal	Phal	CDIAL	tāto	hot, burning	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_hy3yp5dk6xbbm	Astori tátto preserves a geminate stage that links old pt reduction to the other dialects. Kohistani táto/Guresi tátu are short, Gilgit taáto is late long, and Palula táatu is early long. A common root-accented extended adjective followed by dialect-specific geminate treatment explains both shared locus and divergent mora alignment: preservation, simplification without lengthening, compensatory late lengthening, or a later Palula open-syllable lengthening layer.
5679	taptá	Phal	Phal	CDIAL	tāti	hot, burning	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_nd4n5j3bo6uty	Astori tátto preserves a geminate stage that links old pt reduction to the other dialects. Kohistani táto/Guresi tátu are short, Gilgit taáto is late long, and Palula táatu is early long. A common root-accented extended adjective followed by dialect-specific geminate treatment explains both shared locus and divergent mora alignment: preservation, simplification without lengthening, compensatory late lengthening, or a later Palula open-syllable lengthening layer.
5679	taptá	Sh	gil	CDIAL	tātṷ	hot, burning	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_a7lbfhrik7fhm	Astori tátto preserves a geminate stage that links old pt reduction to the other dialects. Kohistani táto/Guresi tátu are short, Gilgit taáto is late long, and Palula táatu is early long. A common root-accented extended adjective followed by dialect-specific geminate treatment explains both shared locus and divergent mora alignment: preservation, simplification without lengthening, compensatory late lengthening, or a later Palula open-syllable lengthening layer.
5679	taptá	Sh	koh	CDIAL	tăto	hot, burning	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_r374rqdh6lymw	Astori tátto preserves a geminate stage that links old pt reduction to the other dialects. Kohistani táto/Guresi tátu are short, Gilgit taáto is late long, and Palula táatu is early long. A common root-accented extended adjective followed by dialect-specific geminate treatment explains both shared locus and divergent mora alignment: preservation, simplification without lengthening, compensatory late lengthening, or a later Palula open-syllable lengthening layer.
5679	taptá	Sh	gur	CDIAL	tāttŭ	hot, burning	historical-dictionary		unmarked	unscorable	no-single-location-mark	f_3ivlg66xwaf74	Astori tátto preserves a geminate stage that links old pt reduction to the other dialects. Kohistani táto/Guresi tátu are short, Gilgit taáto is late long, and Palula táatu is early long. A common root-accented extended adjective followed by dialect-specific geminate treatment explains both shared locus and divergent mora alignment: preservation, simplification without lengthening, compensatory late lengthening, or a later Palula open-syllable lengthening layer.
